src,tar,t,label
21934,21936,92,0
21937,21942,92,0
21775,21779,92,0
21779,21774,92,0
21626,21620,92,0
21469,21473,92,0
21470,21474,92,0
21322,21328,92,0
21328,21333,92,0
21152,21149,92,0
20995,20999,92,0
20847,20841,92,0
20691,20699,92,0
20690,20699,92,0
20547,20542,92,0
20397,20392,92,0
20391,20395,92,0
20241,20249,92,0
20241,20245,92,0
20099,20104,92,0
20073,20078,92,0
19923,19922,92,0
19924,19921,92,0
19768,19776,92,0
19767,19765,92,0
19616,19613,92,0
19460,19463,92,0
19463,19467,92,0
25296,25293,92,0
24202,24205,92,0
23572,23577,92,0
23420,23424,92,0
23279,23268,92,0
22566,22565,92,0
21778,21783,92,0
21327,21324,92,0
20538,20542,92,0
19464,19467,92,0
24506,24511,92,0
23572,23570,92,0
23420,23417,92,0
23116,23122,92,0
21779,21783,92,0
24511,24506,92,0
24201,24199,92,0
23571,23576,92,0
23419,23427,92,0
23116,23113,92,0
24505,24504,92,0
21778,21775,92,0
23420,23424,92,0
24505,24509,92,0
23420,23424,92,0
24813,24820,93,0
24356,24354,93,0
24055,24054,93,0
23729,23734,93,0
22716,22719,93,0
22237,22240,93,0
22081,22085,93,0
21937,21932,93,0
21621,21627,93,0
21149,21151,93,0
20241,20249,93,0
19924,19922,93,0
19767,19771,93,0
25454,25450,93,0
24965,24963,93,0
23882,23892,93,0
23267,23271,93,0
21626,21621,93,0
21149,21152,93,0
20246,20240,93,0
19767,19776,93,0
19464,19466,93,0
25454,25450,93,0
24965,24963,93,0
22566,22564,93,0
22536,22540,93,0
21620,21618,93,0
21324,21328,93,0
21149,21151,93,0
20842,20847,93,0
20699,20690,93,0
19768,19771,93,0
25449,25454,93,0
24965,24963,93,0
23117,23122,93,0
22537,22534,93,0
21621,21619,93,0
21152,21149,93,0
20690,20695,93,0
20542,20547,93,0
20241,20245,93,0
19768,19766,93,0
19617,19612,93,0
25454,25449,93,0
23572,23569,93,0
21151,21149,93,0
19767,19776,93,0
19617,19613,93,0
20249,20241,93,0
24506,24504,93,0
23424,23420,93,0
21152,21146,93,0
19767,19776,93,0
21149,21151,93,0
20249,20253,93,0
20253,20246,93,0
19767,19776,93,0
19767,19776,93,0
19776,19768,93,0
25611,25602,93,0
24659,24654,93,0
24355,24354,93,0
23734,23729,93,0
22716,22719,93,0
21942,21937,93,0
20099,20104,93,0
25295,25293,93,0
25148,25145,93,0
24656,24659,93,0
23728,23734,93,0
22943,22935,93,0
22239,22235,93,0
20099,20104,93,0
19460,19463,93,0
23734,23728,93,0
22935,22943,93,0
22566,22570,93,0
22397,22390,93,0
21328,21324,93,0
20841,20849,93,0
20100,20097,93,0
25148,25145,93,0
23117,23120,93,0
22934,22938,93,0
22080,22078,93,0
21328,21324,93,0
20691,20699,93,0
20543,20541,93,0
20099,20097,93,0
25449,25458,93,0
22939,22935,93,0
22240,22246,93,0
21620,21618,93,0
20994,20999,93,0
19616,19613,93,0
21779,21775,93,0
21328,21331,93,0
23419,23428,93,0
22240,22244,93,0
24199,24201,93,1
22236,22239,93,0
21151,21149,93,0
24202,24199,93,1
22246,22240,93,0
20253,20249,93,0
22240,22237,93,0
19767,19772,93,0
22240,22237,94,0
20241,20239,94,0
20241,20249,94,0
25603,25611,94,0
24812,24818,94,0
24356,24353,94,0
21936,21940,94,0
24812,24816,94,0
21469,21473,94,0
20391,20397,94,0
19924,19922,94,0
25296,25293,94,0
24813,24818,94,0
24659,24665,94,0
23734,23728,94,0
23267,23279,94,0
20391,20397,94,0
19923,19929,94,0
19466,19464,94,0
25145,25143,94,0
24964,24963,94,0
24813,24821,94,0
23883,23892,94,0
23267,23279,94,0
23116,23122,94,0
20842,20847,94,0
20699,20690,94,0
20397,20391,94,0
19924,19927,94,0
19460,19464,94,0
23268,23279,94,0
22943,22934,94,0
22391,22395,94,0
21620,21628,94,0
20842,20847,94,0
20541,20543,94,0
20395,20391,94,0
20100,20104,94,0
19464,19467,94,0
25450,25454,94,0
21778,21783,94,0
21324,21327,94,0
20391,20397,94,0
19923,19922,94,0
25449,25447,94,0
24505,24511,94,0
23572,23569,94,0
23419,23417,94,0
22391,22397,94,0
20995,20999,94,0
20841,20847,94,0
20397,20391,94,0
20100,20104,94,0
19923,19922,94,0
21151,21146,94,0
20994,20999,94,0
20842,20847,94,0
20392,20389,94,0
19924,19927,94,0
24202,24205,94,1
20841,20839,94,0
19923,19922,94,0
24202,24205,94,1
20847,20841,94,0
24200,24202,94,0
20861,20847,94,0
19767,19772,94,0
22240,22242,94,0
20841,20847,94,0
22240,22274,94,0
20253,20277,94,0
20253,20243,94,0
22716,22719,94,0
25603,25611,94,0
22716,22714,94,0
25611,25603,94,0
24659,24658,94,0
22719,22716,94,0
25295,25293,94,0
25148,25145,94,0
24964,24963,94,0
24818,24813,94,0
24659,24665,94,0
23882,23892,94,0
22716,22719,94,0
22564,22567,94,0
22080,22089,94,0
25144,25142,94,0
23267,23266,94,0
22567,22571,94,0
21621,21626,94,0
20691,20696,94,0
25144,25148,94,0
23115,23117,94,0
22935,22943,94,0
20690,20688,94,0
19463,19460,94,0
23419,23426,94,0
20691,20699,94,0
20100,20098,94,0
19616,19613,94,0
23572,23576,94,0
22935,22943,94,0
20392,20397,94,0
19616,19620,94,0
25454,25450,94,0
19613,19617,94,0
23576,23589,94,0
24202,24197,94,0
23572,23570,94,0
20999,20995,94,0
25450,25454,94,0
20994,20999,94,0
19769,19767,94,0
20861,20875,95,0
22240,22271,95,0
20861,20844,95,0
22241,22240,95,0
20242,20253,95,0
20253,20274,95,0
21937,21943,95,0
25611,25603,95,0
23729,23734,95,0
25311,25299,95,0
24812,24820,95,0
22716,22719,95,0
23268,23279,95,0
21626,21620,95,0
25148,25144,95,0
24659,24664,95,0
23117,23115,95,0
22567,22564,95,0
21775,21778,95,0
21327,21333,95,0
20543,20541,95,0
24659,24663,95,0
21328,21324,95,0
20690,20699,95,0
24659,24664,95,0
22390,22397,95,0
21151,21157,95,0
20397,20392,95,0
20099,20103,95,0
19463,19467,95,0
24660,24658,95,0
22935,22940,95,0
21152,21149,95,0
19617,19613,95,0
24659,24654,95,0
21328,21332,95,0
21151,21156,95,0
20100,20103,95,1
19923,19928,95,0
24665,24659,95,0
21151,21147,95,0
25450,25458,95,0
24659,24665,95,0
24202,24207,95,0
20995,20999,95,0
19767,19799,95,0
20861,20878,95,0
19767,19796,95,0
22240,22268,95,0
20861,20872,95,0
20253,20271,95,0
24359,24356,95,0
21936,21944,95,0
25603,25608,95,0
21480,21473,95,0
24963,24965,95,0
22716,22721,95,0
22081,22089,95,0
24056,24054,95,0
23892,23883,95,0
23267,23265,95,0
22080,22089,95,0
21621,21626,95,0
25144,25148,95,0
23883,23892,95,0
23117,23122,95,0
22716,22719,95,0
21775,21790,95,0
20548,20542,95,0
25148,25145,95,0
23420,23417,95,0
23116,23112,95,0
22716,22719,95,0
22567,22572,95,0
25148,25145,95,0
23892,23882,95,0
23117,23113,95,0
22716,22719,95,0
22080,22089,95,0
20392,20395,95,0
25144,25148,95,0
23883,23892,95,0
23122,23116,95,0
22934,22932,95,0
22716,22714,95,0
22103,22085,95,0
20391,20397,95,0
25144,25149,95,0
23883,23880,95,0
22103,22089,95,0
19616,19613,95,0
19463,19467,95,0
23571,23570,95,0
23122,23116,95,0
21324,21328,95,0
21153,21152,95,0
19924,19922,95,0
19616,19613,95,0
19464,19460,95,0
25451,25449,95,0
24659,24665,95,0
21152,21180,95,0
20104,20099,95,1
19924,19955,95,0
19616,19622,95,0
25450,25454,96,0
24659,24695,96,0
24202,24197,96,0
20995,20997,96,0
20100,20097,96,1
20994,20999,96,0
19767,19802,96,0
22275,22237,96,0
20843,20861,96,0
19767,19770,96,0
20241,20249,96,0
19768,19776,96,0
19768,19776,96,0
19771,19767,96,0
21936,21934,96,0
24355,24354,96,0
21937,21934,96,0
25603,25611,96,0
24354,24355,96,0
21936,21940,96,0
24813,24818,96,0
24964,24963,96,0
24056,24054,96,0
23267,23272,96,0
24964,24969,96,0
23267,23266,96,0
21779,21783,96,0
21620,21626,96,0
20548,20542,96,0
23268,23279,96,0
21620,21626,96,0
20690,20694,96,0
23279,23267,96,0
23268,23279,96,0
22935,22938,96,0
22719,22716,96,0
24511,24506,96,0
23267,23265,96,0
22081,22084,96,0
20391,20422,96,0
23116,23148,96,0
22081,22115,96,0
20391,20419,96,0
23904,23885,96,0
23572,23605,96,0
23118,23116,96,0
21327,21330,96,0
21152,21183,96,0
19924,19926,96,0
19616,19646,96,0
25449,25487,96,0
24659,24692,96,0
24197,24201,96,0
23572,23608,96,0
21152,21186,96,0
20104,20099,96,1
19925,19924,96,0
19616,19619,96,0
19464,19495,96,0
25449,25484,96,0
24659,24689,96,0
20995,21030,96,0
20099,20104,96,1
22243,22240,96,0
20995,21027,96,0
20249,20240,96,0
20241,20238,96,0
20240,20249,96,0
19767,19776,96,0
25602,25611,96,0
24355,24361,96,0
21937,21942,96,0
24833,24818,96,0
23729,23734,96,0
24818,24813,96,0
24055,24054,96,0
24963,24965,96,0
24813,24818,96,0
24056,24059,96,0
21783,21790,96,0
24813,24818,96,0
24055,24053,96,0
21621,21626,96,0
20691,20694,96,0
24833,24818,96,0
24055,24054,96,0
20694,20691,96,0
24812,24818,96,0
22934,22970,96,0
22716,22749,96,0
20691,20699,96,0
24506,24534,96,0
23267,23279,96,0
22715,22713,96,0
22564,22567,96,0
24506,24537,96,0
23267,23305,96,0
22081,22112,96,0
20391,20425,96,0
23904,23918,96,0
23116,23119,96,0
22081,22118,96,0
21329,21327,96,0
20391,20394,96,0
23904,23921,97,0
23573,23572,97,0
23116,23145,97,0
21327,21359,97,0
21152,21154,97,0
19924,19952,97,0
19616,19649,97,0
19462,19464,97,0
25449,25481,97,0
24661,24659,97,0
24202,24236,97,0
23572,23602,97,0
20099,20097,97,1
19924,19958,97,0
19616,19652,97,0
19464,19461,97,0
25449,25452,97,0
24659,24662,97,0
20995,21033,97,0
20841,20847,97,0
20100,20134,97,0
25489,25454,97,0
24660,24689,97,0
22237,22240,97,0
20996,20995,97,0
25450,25456,97,0
22275,22246,97,0
25489,25458,97,0
22275,22271,97,0
19776,19767,97,0
25489,25447,97,0
22275,22246,97,0
19768,19776,97,0
25457,25449,97,0
22239,22247,97,0
20253,20249,97,0
22237,22240,97,0
25481,25450,97,0
25603,25611,97,0
21937,21934,97,0
25611,25603,97,0
25311,25293,97,0
23729,23734,97,0
25602,25601,97,0
21470,21473,97,0
21620,21626,97,0
24060,24056,97,0
24833,24818,97,0
23420,23454,97,0
22392,22390,97,0
20691,20724,97,0
24813,24849,97,0
23420,23451,97,0
22936,22934,97,0
22716,22718,97,0
22567,22596,97,0
20691,20727,97,0
25144,25147,97,0
24506,24540,97,0
23267,23299,97,0
22716,22714,97,0
22567,22569,97,0
24506,24508,97,0
23267,23270,97,0
22082,22081,97,0
20393,20391,97,0
23884,23904,97,0
23116,23151,97,0
22081,22083,97,0
21327,21356,97,0
24203,24202,97,0
23904,23915,97,0
23572,23574,97,0
22081,22089,97,0
21327,21362,97,0
19618,19616,97,0
19464,19492,97,0
24202,24239,97,0
23904,23892,97,0
20104,20099,97,1
19922,19923,97,0
19464,19498,97,0
20100,20102,97,0
24689,24660,97,0
20249,20241,97,0
19768,19776,97,0
20240,20274,97,0
25489,25454,97,0
22275,22246,97,0
20240,20249,97,0
20249,20241,97,0
20241,20249,97,0
20241,20249,97,0
24356,24354,97,0
21937,21932,97,0
25296,25299,97,0
23728,23736,97,0
25603,25611,97,0
23728,23734,97,0
21469,21473,97,0
24986,24963,97,0
21779,21813,97,0
20541,20542,97,0
24055,24084,97,0
21779,21807,97,0
21620,21623,97,0
24056,24087,97,0
21620,21654,97,0
24813,24846,97,0
23420,23457,97,0
22390,22393,97,0
20691,20721,97,0
25146,25144,97,0
24813,24852,97,0
23421,23420,97,0
22934,22964,97,0
22716,22743,97,0
22567,22599,97,0
22391,22397,97,0
20691,20693,97,0
25144,25177,97,0
24507,24506,97,0
23267,23302,97,0
22934,22937,97,0
22716,22746,97,0
22568,22567,97,0
23269,23267,98,0
23117,23115,98,0
21152,21149,98,0
23570,23572,98,0
23306,23279,98,0
22080,22112,98,0
19616,19613,98,0
24202,24204,98,0
19924,19922,98,0
24202,24233,98,0
23882,23888,98,0
20842,20847,98,0
20392,20397,98,0
20100,20140,98,0
19924,19922,98,0
24202,24205,98,0
20994,21002,98,0
20425,20392,98,0
20101,20100,98,0
19923,19922,98,0
24656,24660,98,0
24200,24202,98,0
19924,19922,98,0
24660,24695,98,0
24201,24205,98,0
19924,19958,98,0
19924,19922,98,0
22275,22274,98,0
20240,20246,98,0
24356,24359,98,0
21937,21934,98,0
25611,25602,98,0
25311,25301,98,0
25295,25293,98,0
24965,24999,98,0
24965,24996,98,0
23730,23728,98,0
23728,23760,98,0
21779,21810,98,0
20542,20577,98,0
24056,24084,98,0
21779,21781,98,0
21620,21651,98,0
21620,21657,98,0
24813,24815,98,0
23420,23422,98,0
22390,22421,98,0
20692,20691,98,0
25144,25174,98,0
24814,24813,98,0
22934,22967,98,0
22717,22716,98,0
22567,22602,98,0
22390,22427,98,0
25144,25180,98,0
24812,24821,98,0
21169,21149,98,0
25145,25148,98,0
19616,19646,98,0
23576,23572,98,0
22080,22089,98,0
21327,21322,98,0
24818,24813,98,0
23589,23576,98,0
22103,22115,98,0
21328,21359,98,0
24833,24810,98,0
23589,23615,98,1
21324,21328,98,0
20994,21001,98,0
20861,20847,98,0
20100,20137,98,0
24813,24846,98,0
23904,23892,98,0
23615,23571,98,0
21324,21327,98,0
20842,20875,98,0
20396,20391,98,0
19464,19492,98,0
24202,24206,98,0
23883,23892,98,0
23589,23569,98,0
24812,24818,98,0
19767,19776,98,0
19464,19466,98,0
19464,19498,98,0
25450,25454,98,0
23882,23892,98,0
19464,19492,98,0
23887,23883,98,0
20240,20243,98,0
20241,20249,98,0
24355,24353,98,0
24356,24360,98,0
25603,25605,98,0
25296,25293,98,0
21480,21498,98,0
25295,25298,98,0
24965,24967,98,0
24965,24993,98,0
23728,23731,98,0
23728,23763,98,0
21780,21779,98,0
20544,20542,98,0
21622,21620,98,0
24056,24058,98,0
23419,23424,98,0
23420,23424,98,0
22934,22943,98,0
22743,22716,98,0
22566,22564,98,0
22390,22424,98,0
20690,20699,98,0
22564,22566,99,0
20690,20699,99,0
23117,23122,99,0
21151,21149,99,0
19616,19622,99,0
25150,25144,99,0
23306,23279,99,0
23116,23120,99,0
22567,22564,99,0
21169,21149,99,0
23268,23273,99,0
23115,23117,99,0
22567,22564,99,0
22084,22081,99,0
21152,21186,99,0
23267,23279,99,0
23122,23117,99,0
20099,20097,99,0
23305,23268,99,0
23116,23115,99,0
21327,21359,99,0
20995,20999,99,0
20392,20397,99,0
23116,23122,99,0
20861,20847,99,0
24812,24818,99,0
24659,24656,99,0
24205,24202,99,0
23268,23266,99,0
23115,23116,99,0
20994,20999,99,0
19767,19773,99,0
23279,23268,99,0
19959,19955,99,0
25489,25454,99,0
23267,23279,99,0
22240,22242,99,0
19463,19466,99,0
25450,25448,99,0
22239,22296,99,0
23883,23942,99,0
23883,23885,99,0
20240,20302,99,0
20240,20299,99,0
24355,24358,99,0
24355,24389,99,0
21936,21970,99,0
25603,25632,99,0
21480,21501,99,0
25604,25603,99,0
25297,25295,99,0
21480,21504,99,0
25295,25326,99,0
24965,24963,99,0
24966,24965,99,0
23728,23766,99,0
21783,21779,99,0
20542,20574,99,0
24964,24963,99,0
20542,20545,99,0
24056,24090,99,0
24506,24537,99,0
24057,24056,99,0
23419,23417,99,0
20691,20695,99,0
19616,19613,99,0
25145,25177,99,0
22716,22719,99,0
22567,22564,99,0
21151,21149,99,0
21324,21327,99,0
20392,20390,99,0
21324,21328,99,0
24659,24654,99,0
23113,23117,99,0
21324,21328,99,0
20995,20999,99,0
24810,24813,99,0
19922,19923,99,0
24810,24812,99,0
19922,19959,99,0
19463,19466,99,0
24833,24821,99,0
22241,22240,99,0
19959,19922,99,0
19463,19460,99,0
25449,25513,99,0
23306,23330,99,0
22240,22299,99,0
25449,25452,99,0
23306,23327,99,0
23883,23939,99,0
23883,23945,99,0
20242,20240,99,0
20240,20296,99,0
24355,24383,99,0
21936,21939,99,0
24357,24355,99,0
21938,21936,99,0
25603,25635,99,0
21480,21472,99,0
25603,25638,99,0
25295,25332,99,0
21473,21480,99,0
25606,25603,99,0
25295,25329,99,0
23729,23732,99,0
25293,25311,99,1
24986,24963,99,0
23729,23737,99,0
21790,21775,99,0
20542,20571,99,0
25293,25296,99,0
25295,25329,99,0
24503,24506,99,0
23729,23760,99,0
21778,21783,99,0
24506,24511,100,0
24084,24055,100,0
23420,23424,100,0
20691,20699,100,0
24506,24534,100,0
22935,22943,100,0
25145,25143,100,0
24511,24506,100,0
22716,22749,100,0
19617,19613,100,0
24505,24511,100,0
22934,22939,100,0
22566,22596,100,0
19613,19616,100,0
22943,22934,100,0
22567,22564,100,0
19613,19617,100,0
22939,22935,100,0
22567,22596,100,0
21152,21180,100,0
20100,20104,100,0
19616,19652,100,0
22934,22943,100,0
21151,21155,100,0
20100,20137,100,0
23116,23115,100,0
20994,21030,100,0
23572,23570,100,0
21327,21356,100,0
19767,19776,100,0
24659,24665,100,0
24814,24812,100,0
24696,24692,100,0
24202,24233,100,0
19923,19958,100,0
24812,24815,100,0
24199,24202,100,0
22240,22293,100,0
19925,19924,100,0
19464,19498,100,0
25451,25449,100,0
23306,23324,100,0
22240,22296,100,0
25449,25507,100,0
23306,23270,100,0
22239,22246,100,0
23884,23883,100,0
20249,20240,100,0
24355,24386,100,0
21936,21973,100,0
21936,21967,100,0
21471,21480,100,0
24963,24964,100,0
21620,21654,100,0
24964,24963,100,0
21621,21657,100,0
25611,25602,100,0
23728,23760,100,0
24055,24054,100,0
23419,23428,100,0
21621,21657,100,0
20690,20699,100,0
25602,25611,100,0
25311,25301,100,0
22390,22397,100,0
25145,25148,100,0
22716,22721,100,0
24511,24506,100,0
22103,22089,100,0
22081,22089,100,0
19616,19622,100,0
22935,22943,100,0
23117,23122,100,0
22943,22934,100,0
21151,21149,100,0
23116,23122,100,0
19767,19825,100,0
23572,23615,100,0
24659,24665,100,0
24812,24870,100,0
24661,24696,100,0
19924,19979,100,0
24812,24876,100,0
24206,24201,100,0
19924,19926,100,0
19464,19521,100,0
25449,25510,100,0
23269,23306,100,0
22246,22239,100,0
20253,20238,100,0
20241,20244,100,0
24353,24356,100,0
21480,21473,100,0
24986,24963,100,0
